LAT,LON,EMP_WAC,POP10
37.4579,-122.2259,3,87
37.4609,-122.2126,4,18
37.4593,-122.2240,0,39
37.4560,-122.2273,38,36
37.4517,-122.2251,17,105
37.4538,-122.2151,0,47
37.4585,-122.2144,1,26
37.4546,-122.2107,8,90
37.4472,-122.2280,2,49
37.4351,-122.2162,4,9
37.4203,-122.2227,0,0
37.5134,-122.4984,0,4
37.5147,-122.5084,18,85
37.5604,-122.3506,0,33
37.5437,-122.3570,1,15
37.5387,-122.3501,0,0
37.5407,-122.3541,0,57
37.5524,-122.3434,5,14
37.5416,-122.3436,0,29
37.5761,-122.3384,7,101
37.5734,-122.3399,13,29
37.5725,-122.3386,23,130
37.5697,-122.3376,5,124
37.5772,-122.3319,0,294
37.5542,-122.2613,0,0
37.5554,-122.2557,14,397
37.5470,-122.2634,0,26
37.5362,-122.2530,2,87
37.5358,-122.2337,0,47
37.5293,-122.2532,0,45
37.5298,-122.2469,10,42
37.5264,-122.2556,0,58
37.6627,-122.4919,0,0
37.5048,-122.2618,66,170
37.4392,-122.2050,0,46
37.3941,-122.2480,0,0
37.3833,-122.2384,0,14
37.4033,-122.2379,0,0
37.4189,-122.2219,0,0
37.4198,-122.2193,111,0
37.4202,-122.2158,0,0
37.4200,-122.2107,0,0
37.3767,-122.2163,0,14
37.3775,-122.2033,21,77
37.5707,-122.3553,3,25
37.4721,-122.2138,2,303
37.5089,-122.4792,0,50
37.5067,-122.4815,0,58
37.5065,-122.4798,0,38
37.5074,-122.4783,0,65
37.5053,-122.4789,0,40
37.5058,-122.4719,0,32
37.5078,-122.4678,2,47
37.5056,-122.4692,0,31
37.3468,-122.4059,0,0
37.6676,-122.4570,5,183
37.6628,-122.4675,3,51
37.6554,-122.4654,4,778
37.6559,-122.4646,2,68
37.6652,-122.4611,0,15
37.5697,-122.3287,76,94
37.5611,-122.3310,1,32
37.5637,-122.3290,50,148
37.5594,-122.3293,0,26
37.5747,-122.3239,0,76
37.5690,-122.3280,10,76
37.5720,-122.3214,2,201
37.5713,-122.3224,2,171
37.5679,-122.3241,9,0
37.5755,-122.3194,0,0
37.5775,-122.3175,0,109
37.5734,-122.3159,47,83
37.5041,-122.2592,180,50
37.5081,-122.2585,33,24
37.5035,-122.2567,46,3
37.5085,-122.2553,0,101
37.4952,-122.2632,0,65
37.4956,-122.2583,0,52
37.4945,-122.2588,14,65
37.4943,-122.2581,0,56
37.4926,-122.2579,1,111
37.4937,-122.2561,0,94
37.4926,-122.2548,2,43
37.4842,-122.2619,1,4
37.4880,-122.2569,2,98
37.4909,-122.2539,79,31
37.4753,-122.2100,23,59
37.4703,-122.2125,35,72
37.4757,-122.2051,0,26
37.4749,-122.2022,3,73
37.4647,-122.1983,0,0
37.4658,-122.2040,0,16
37.4656,-122.2025,4,27
37.4748,-122.1989,0,84
37.4762,-122.1992,0,17
37.4764,-122.1972,0,0
37.4705,-122.1915,2,74
37.4747,-122.1895,0,62
37.4636,-122.1877,1,26
37.4642,-122.1801,1,31
37.4690,-122.1884,0,22
37.4508,-122.2002,70,28
37.6594,-122.4497,0,99
37.6555,-122.4490,5,85
37.6566,-122.4426,43,121
37.6533,-122.4678,0,173
37.6514,-122.4684,168,0
37.6480,-122.4587,0,312
37.6346,-122.4584,0,0
37.6284,-122.4498,1,277
37.6554,-122.4008,25,0
37.6554,-122.4505,8,159
37.5726,-122.3171,20,153
37.5668,-122.3235,27,8
37.5636,-122.3225,105,0
37.5584,-122.3266,0,82
37.5589,-122.3241,1,208
37.5552,-122.3268,0,28
37.5540,-122.3259,5,65
37.5537,-122.3223,1,74
37.5562,-122.3171,10,210
37.5582,-122.3160,6,96
37.5467,-122.3377,0,13
37.5616,-122.3842,0,0
37.6421,-122.4515,0,7
37.6506,-122.4569,7,124
37.5774,-122.3467,175,0
37.3775,-122.2552,0,4
37.5549,-122.4680,0,0
37.6152,-122.3907,0,0
37.4663,-122.4361,7,158
37.4683,-122.2101,38,0
37.4669,-122.4360,6,166
37.4465,-122.2685,10,0
37.4473,-122.2694,9,0
37.4686,-122.4459,3,0
37.5581,-122.4700,1,0
37.6094,-122.4042,0,0
37.4930,-122.2497,0,0
37.6307,-122.4710,2,0
37.4688,-122.2524,0,48
37.3852,-122.4054,0,0
37.5220,-122.2622,8,0
37.5827,-122.3312,0,0
37.5570,-122.2743,176,0
37.6531,-122.4218,0,41
37.6427,-122.4531,0,7
37.6120,-122.4774,0,23
37.6589,-122.4317,0,57
37.5217,-122.5155,0,0
37.6021,-122.3794,4,0
37.4686,-122.4445,5,2
37.4844,-122.1706,0,0
37.6308,-122.4895,0,0
37.4445,-122.2694,0,0
37.6704,-122.3927,5,0
37.6548,-122.4074,0,0
37.5932,-122.5058,0,0
37.6710,-122.3917,0,0
37.5605,-122.4213,0,0
37.5457,-122.4079,0,0
37.2767,-122.2007,0,0
37.5949,-122.5049,3,0
37.6232,-122.4273,0,0
37.5976,-122.3727,126,0
37.5352,-122.2348,0,71
37.6048,-122.3839,0,0
37.6193,-122.3646,0,0
37.3263,-122.2348,0,0
37.5977,-122.5019,6,0
37.4591,-122.4316,11,99
37.5099,-122.2572,0,32
37.5704,-122.3177,0,29
37.5258,-122.2628,212,0
37.5267,-122.2632,8,0
37.5256,-122.2562,1074,431
37.4783,-122.4447,0,108
37.5340,-122.2365,0,32
37.6310,-122.4354,0,0
37.5158,-122.2579,0,0
37.5896,-122.3616,6,0
37.5782,-122.4023,0,0
37.7018,-122.4714,0,0
37.4828,-122.1776,21,0
37.6365,-122.4032,0,0
37.5433,-122.4993,0,4
37.6036,-122.4974,70,207
37.5629,-122.3051,0,0
37.4196,-122.2173,0,0
37.5128,-122.3299,0,0
37.5454,-122.2895,0,0
37.6593,-122.4614,284,70
37.6586,-122.4552,0,0
37.6633,-122.3999,2,0
37.6351,-122.4058,0,0
37.6234,-122.4004,0,0
37.6010,-122.3777,11,0
37.5556,-122.2627,15,20
37.6404,-122.4418,0,0
37.5422,-122.2457,3,78
37.5406,-122.2435,0,0
37.4584,-122.2587,0,12
37.5487,-122.2847,0,0
37.4202,-122.2675,1,9
37.5595,-122.3541,15,78
37.4628,-122.4364,33,66
37.3139,-122.2929,0,24
37.5492,-122.4993,0,0
37.6357,-122.4587,0,185
37.6286,-122.4520,1,18
37.6348,-122.4477,2,20
37.6353,-122.4467,0,19
37.5409,-122.2619,15,305
37.4612,-122.1953,0,79
37.4394,-122.2213,1,147
37.6321,-122.4609,10,0
37.6818,-122.4055,0,53
37.5557,-122.2650,28,113
37.4791,-122.2232,4,0
37.6343,-122.4140,1,0
37.5081,-122.4852,3,0
37.7081,-122.4350,0,0
37.5344,-122.4938,0,8
37.4082,-122.1946,8,0
37.6163,-122.3881,0,0
37.5514,-122.3104,0,0
37.4499,-122.2042,0,0
37.5002,-122.2657,0,129
37.5602,-122.3346,1,42
37.5527,-122.3870,0,0
37.5017,-122.2860,0,0
37.5040,-122.4731,0,17
37.3722,-122.2561,0,0
37.4527,-122.2214,1,110
37.3882,-122.2441,0,5
37.4606,-122.2342,4,54
37.4621,-122.2574,3,30
37.4206,-122.2043,0,0
37.2860,-122.1784,0,0
37.4618,-122.1420,45,0
37.4330,-122.2669,1,9
37.4722,-122.2731,5,60
37.4720,-122.2644,38,233
37.4637,-122.2693,1,112
37.4653,-122.2716,0,14
37.4599,-122.2635,0,69
37.4759,-122.2104,0,0
37.5041,-122.2860,0,0
37.4789,-122.1609,6,42
37.1306,-122.3123,0,0
37.5586,-122.2626,2,250
37.6678,-122.4072,1,6
37.6663,-122.4036,0,14
37.4869,-122.1928,2,1
37.6618,-122.4447,1,48
37.5580,-122.3136,0,117
37.5559,-122.3386,5,77
37.4766,-122.1932,26,26
37.5180,-122.2727,5,0
37.4197,-122.3184,0,0
37.1969,-122.2942,0,0
37.6320,-122.4620,3,17
37.5681,-122.3134,0,62
37.5656,-122.3107,0,34
37.6828,-122.5368,0,0
37.5225,-122.1863,0,0
37.6531,-122.3264,0,0
37.6795,-122.3830,0,0
37.4349,-122.4358,0,0
37.5763,-122.3663,1,24
37.5101,-122.2789,0,19
37.5100,-122.2710,5,74
37.6701,-122.4107,0,0
37.2703,-122.3036,1,26
37.2709,-122.2955,0,20
37.6496,-122.4664,15,641
37.6495,-122.4619,6,187
37.6307,-122.4945,0,0
37.4304,-122.2009,0,43
37.4337,-122.2114,9,149
37.5332,-122.2715,7,284
37.4695,-122.4231,372,197
37.5521,-122.3492,0,0
37.6997,-122.4153,2,104
37.6634,-122.4801,130,669
37.6657,-122.4880,2,223
37.7072,-122.4312,3,135
37.6939,-122.4172,940,384
37.6450,-122.4915,0,0
37.6235,-122.4857,5,12
37.6243,-122.4918,2,135
37.6125,-122.4763,0,0
37.6871,-122.4659,9,42
37.5587,-122.3938,0,0
37.6657,-122.4871,1,218
37.5942,-122.4169,0,0
37.6136,-122.4045,0,0
37.6803,-122.4460,97,30
37.5127,-122.3291,0,0
37.5830,-122.3284,0,283
37.5646,-122.2520,3,294
37.6495,-122.4074,32,0
37.4831,-122.3168,0,0
37.4738,-122.2777,0,0
37.4856,-122.1805,115,0
37.4302,-122.4337,0,11
37.3962,-122.2445,0,11
37.2400,-122.3594,0,6
37.6064,-122.4146,12,523
37.4958,-122.2827,1,59
37.6331,-122.4681,0,4
37.4787,-122.2782,0,9
37.6641,-122.4721,0,0
37.6688,-122.4673,593,0
37.6683,-122.4407,0,7
37.7076,-122.4296,0,75
37.6852,-122.4333,0,0
37.6778,-122.4088,0,0
37.6984,-122.3797,0,0
37.6335,-122.4518,1,39
37.5778,-122.5057,0,0
37.4643,-122.2043,0,0
37.4548,-122.1269,3,442
37.3093,-122.3635,1,2
37.7012,-122.4867,0,0
37.5045,-122.2372,0,0
37.4546,-122.1578,1,46
37.5463,-122.2489,0,0
37.5148,-122.2090,0,0
37.4537,-122.2503,22,94
37.4228,-122.2490,0,4
37.4761,-122.2079,19,8
37.4759,-122.1929,0,66
37.4643,-122.1958,4,47
37.6966,-122.4678,562,475
37.5871,-122.4977,25,218
37.6248,-122.4368,44,437
37.6015,-122.3863,7,101
37.5409,-122.2591,0,0
37.5181,-122.2629,0,0
37.5202,-122.2559,58,0
37.5231,-122.2562,970,0
37.5646,-122.2435,0,0
37.5657,-122.2413,0,0
37.5192,-122.2474,0,0
37.5329,-122.2335,0,0
37.5211,-122.2327,0,0
37.4959,-122.3691,42,0
37.4917,-122.3651,0,0
37.4968,-122.2435,170,24
37.4949,-122.2445,0,0
37.4252,-122.4060,41,509
37.4211,-122.2457,3,37
37.5845,-122.3200,216,623
37.5340,-122.2836,0,36
37.5193,-122.2723,14,0
37.5667,-122.2599,1,175
37.3216,-122.2721,0,75
37.5640,-122.2631,2,123
37.5574,-122.2554,0,82
37.2452,-122.3590,1,94
37.1904,-122.2744,0,0
37.4100,-122.2542,28,89
37.3596,-122.2864,0,0
37.3129,-122.3267,0,19
37.3306,-122.2202,0,0
37.5004,-122.2849,0,12
37.4993,-122.2876,0,15
37.5032,-122.2837,39,270
37.4983,-122.2803,0,32
37.2154,-122.2186,0,0
37.3601,-122.2083,83,458
37.4931,-122.2341,26,0
37.4866,-122.2066,217,270
37.4829,-122.1932,3,129
37.4837,-122.1941,1,178
37.4823,-122.1856,4,110
37.4819,-122.1339,0,47
37.4551,-122.2458,3,20
37.4664,-122.2332,8,120
37.4462,-122.2248,4,202
37.4769,-122.2090,1,3
37.3894,-122.2281,10,55
37.4622,-122.1850,107,117
37.3822,-122.2106,62,412
37.6117,-122.3958,0,0
37.5983,-122.4103,3,258
37.6253,-122.4524,36,371
37.6251,-122.4060,53,654
37.6498,-122.4354,156,227
37.6459,-122.4663,4,430
37.5820,-122.4661,46,728
37.6200,-122.4847,0,17
37.6543,-122.4749,60,1030
37.4624,-122.2171,52,55
37.4571,-122.2011,17,186
37.4370,-122.2012,0,132
37.4378,-122.2010,0,14
37.4452,-122.1873,6,137
37.2898,-122.1587,0,0
37.4534,-122.1241,0,0
37.4642,-122.1325,60,178
37.4566,-122.1379,298,1434
37.4551,-122.1282,1,112
37.4586,-122.1251,0,178
37.6897,-122.4849,16,278
37.7005,-122.4631,4,102
37.4232,-122.2179,932,614
37.4240,-122.2219,0,0
37.6733,-122.4472,806,13
37.4551,-122.2650,0,30
37.4496,-122.2672,17,0
37.4546,-122.2444,8,43
37.4689,-122.2576,10,218
37.4950,-122.2974,0,0
37.5503,-122.3089,5,57
37.5494,-122.2857,50,993
37.5919,-122.5114,9,47
37.5852,-122.4866,4,150
37.5895,-122.4724,0,59
37.6653,-122.4552,1,25
37.6488,-122.4685,0,107
37.6632,-122.4299,8,131
37.3887,-122.2397,0,5
37.6581,-122.4223,0,66
37.6280,-122.4480,0,52
37.5359,-122.3033,8,264
37.5348,-122.4960,0,14
37.6142,-122.4051,7,0
37.6124,-122.4034,22,0
37.6250,-122.4215,0,63
37.6634,-122.4056,300,490
37.6188,-122.4091,5,57
37.6026,-122.4166,2,69
37.5947,-122.4165,6,121
37.5830,-122.3987,0,55
37.5914,-122.3759,0,128
37.5909,-122.3751,2,151
37.5631,-122.3717,7,36
37.5840,-122.3311,0,85
37.2631,-122.2056,0,6
37.4152,-122.4281,0,17
37.4309,-122.4241,5,7
37.5447,-122.2677,0,185
37.5230,-122.3117,3,78
37.5191,-122.2737,2,0
37.5632,-122.3594,5,146
37.5268,-122.3535,0,65
37.5264,-122.3410,0,269
37.6078,-122.3945,0,0
37.5182,-122.3240,3,249
37.5732,-122.3127,14,182
37.5648,-122.3182,20,79
37.5393,-122.2962,0,49
37.5615,-122.2864,0,0
37.5455,-122.2909,0,0
37.5401,-122.2920,18,105
37.5093,-122.3060,45,538
37.5469,-122.2715,2,60
37.5505,-122.2659,76,442
37.5412,-122.2711,4,64
37.5375,-122.2692,1,143
37.5298,-122.2769,1,34
37.5145,-122.3218,9,234
37.5176,-122.5123,0,2
37.5264,-122.3041,0,40
37.5248,-122.2947,1,240
37.5038,-122.3135,0,44
37.5213,-122.2895,6,130
37.3160,-122.2727,0,13
37.5108,-122.2736,0,1
37.4857,-122.4441,2,98
37.4676,-122.4351,9,28
37.4646,-122.4348,8,28
37.4604,-122.4361,51,70
37.4574,-122.4343,2,43
37.4297,-122.4338,1,11
37.2819,-122.3785,0,0
37.4650,-122.2681,1,31
37.4710,-122.2774,1,64
37.3055,-122.2710,6,50
37.3264,-122.3626,0,8
37.5689,-122.2573,1,59
37.5437,-122.2637,0,38
37.5016,-122.3106,0,0
37.5229,-122.2861,2,27
37.5396,-122.2646,1,104
37.5267,-122.2814,0,0
37.5320,-122.2579,4,159
37.4809,-122.2565,4,64
37.4657,-122.2548,0,49
37.4677,-122.2729,0,6
37.4689,-122.2699,15,105
37.4635,-122.2741,2,29
37.7006,-122.4563,4,940
37.7081,-122.4396,1,35
37.6949,-122.4605,0,41
37.7009,-122.4859,0,0
37.5744,-122.3476,6,142
37.5925,-122.5022,117,253
37.6215,-122.4080,0,40
37.5867,-122.4052,0,67
37.5847,-122.3995,1,94
37.5357,-122.2777,3,61
37.5334,-122.3292,22,0
37.5514,-122.3036,0,111
37.5345,-122.2762,0,0
37.5387,-122.2800,6,120
37.5188,-122.2889,246,48
37.5118,-122.2747,0,15
37.6947,-122.4595,0,146
37.4936,-122.2349,38,2
37.4686,-122.1445,0,57
37.4305,-122.2107,3,43
37.4177,-122.1906,0,30
37.4299,-122.4294,0,19
37.4592,-122.1814,58,0
37.4969,-122.1717,0,0
37.5795,-122.4950,5,288
37.5949,-122.5084,14,13
37.4965,-122.2789,0,57
37.6927,-122.4740,23,60
37.7018,-122.4469,0,0
37.4954,-122.2772,0,6
37.5773,-122.3831,0,19
37.5835,-122.4549,0,0
37.4944,-122.2810,3,209
37.6605,-122.4309,0,21
37.4610,-122.1944,0,24
37.4842,-122.2120,53,6
37.5908,-122.3596,82,0
37.4555,-122.2610,0,20
37.4545,-122.2627,0,0
37.4489,-122.2598,0,30
37.4757,-122.2920,73,122
37.4582,-122.2229,2,97
37.5157,-122.3308,1,76
37.2910,-122.1583,8,0
37.4831,-122.2590,0,86
37.6867,-122.4627,2,71
37.4630,-122.2237,56,126
37.4759,-122.2614,0,4
37.5222,-122.3551,1,0
37.4648,-122.2589,0,37
37.4631,-122.2613,0,16
37.4613,-122.2203,11,65
37.4571,-122.1888,200,11
37.4533,-122.1874,295,203
37.4353,-122.2067,0,55
37.4361,-122.2084,2,56
37.4266,-122.2060,0,53
37.4230,-122.2028,1316,285
37.4330,-122.2062,0,81
37.6233,-122.4585,0,0
37.4338,-122.2029,1,90
37.4329,-122.2012,107,58
37.4300,-122.2024,2,14
37.4490,-122.1900,0,109
37.4359,-122.1982,1,57
37.3261,-122.1813,0,0
37.4373,-122.1927,1,53
37.6409,-122.4537,2,106
37.6377,-122.4502,2,198
37.6344,-122.4530,16,109
37.6405,-122.4450,1,104
37.6312,-122.4488,1,111
37.6305,-122.4483,0,105
37.6649,-122.4343,0,105
37.6689,-122.4340,0,41
37.6572,-122.4253,0,139
37.5447,-122.3312,2,39
37.5334,-122.3354,0,0
37.5506,-122.3237,487,58
37.5547,-122.3154,2,24
37.5432,-122.3188,2,88
37.5430,-122.3151,0,102
37.5411,-122.3180,1,43
37.5294,-122.3271,0,72
37.5383,-122.3182,0,76
37.5364,-122.3172,8,67
37.5342,-122.3180,0,26
37.5324,-122.3173,0,39
37.4696,-122.1555,0,0
37.4387,-122.2537,4,39
37.3807,-122.2622,3,29
37.3769,-122.2609,0,33
37.2399,-122.4131,0,6
37.2606,-122.3850,0,0
37.2700,-122.3729,282,11
37.3871,-122.2546,0,12
37.4403,-122.2409,0,76
37.4585,-122.2516,0,95
37.4657,-122.2518,2,32
37.4334,-122.1890,3,62
37.4320,-122.1940,0,30
37.4275,-122.1923,0,59
37.4281,-122.1912,3,38
37.4692,-122.1851,12,16
37.4697,-122.1798,3,47
37.4663,-122.1842,1,55
37.4770,-122.1743,24,291
37.4691,-122.1815,0,22
37.4618,-122.1710,0,61
37.4607,-122.1821,15,72
37.4502,-122.1760,523,0
37.4522,-122.1832,204,0
37.4695,-122.1677,4,106
37.4661,-122.1695,0,84
37.4726,-122.1652,4,106
37.4722,-122.1644,0,87
37.6619,-122.4233,0,96
37.6591,-122.4220,0,32
37.6605,-122.4206,6,127
37.6548,-122.4426,2,160
37.6539,-122.4320,49,128
37.6507,-122.4329,0,23
37.6447,-122.4356,7,129
37.6291,-122.4412,3,146
37.6373,-122.4339,1,76
37.6561,-122.4256,1,158
37.6483,-122.4265,447,632
37.6422,-122.4297,0,63
37.6555,-122.4221,0,211
37.6552,-122.4184,2,215
37.6302,-122.4335,0,0
37.4383,-122.2406,0,0
37.5240,-122.3356,0,28
37.5066,-122.3360,0,0
37.5167,-122.3189,0,46
37.5142,-122.3173,2,58
37.5097,-122.3175,0,40
37.5765,-122.3146,1,73
37.5754,-122.3136,0,92
37.5716,-122.3138,0,0
37.5719,-122.3139,0,0
37.5678,-122.3110,0,0
37.5665,-122.3125,0,44
37.5685,-122.3130,13,49
37.4870,-122.2536,0,85
37.4980,-122.2525,15,38
37.6441,-122.4666,234,881
37.6304,-122.4038,0,0
37.6396,-122.4149,1,206
37.6636,-122.3789,0,0
37.6196,-122.4078,2,214
37.5634,-122.2897,0,0
37.5661,-122.2689,0,0
37.5067,-122.4831,11,37
37.5544,-122.3363,42,7
37.5532,-122.3343,0,15
37.5528,-122.3333,0,28
37.5324,-122.2705,25,3
37.4622,-122.1604,64,255
37.4547,-122.1631,16,26
37.4456,-122.1820,1,165
37.4434,-122.1839,16,21
37.4451,-122.1761,1,75
37.4427,-122.1772,4,49
37.4472,-122.1727,24,0
37.4090,-122.1945,0,0
37.4711,-122.1616,0,64
37.4704,-122.1599,0,46
37.4750,-122.1597,0,27
37.4728,-122.1586,0,162
37.4698,-122.1581,0,47
37.4744,-122.1494,603,5
37.4710,-122.1530,1,134
37.6535,-122.4152,0,268
37.6524,-122.4162,746,2
37.6438,-122.4205,10,0
37.5941,-122.4616,0,117
37.6230,-122.4515,0,113
37.6292,-122.4400,0,127
37.5887,-122.4611,0,111
37.6205,-122.4343,14,166
37.6113,-122.4322,105,223
37.6166,-122.4245,1,0
37.6248,-122.4277,0,0
37.6202,-122.4263,0,19
37.5716,-122.3045,3,105
37.5632,-122.3140,0,50
37.5620,-122.3123,49,176
37.5617,-122.3096,0,44
37.5626,-122.3114,2,33
37.5589,-122.3146,3,0
37.5543,-122.3107,50,14
37.5582,-122.3145,0,0
37.5603,-122.3106,0,86
37.5625,-122.3090,0,49
37.5706,-122.3010,1,94
37.5631,-122.3015,1,125
37.5597,-122.3003,2,80
37.5576,-122.2983,0,77
37.6967,-122.4799,80,197
37.2480,-122.4032,0,0
37.6991,-122.4920,0,0
37.2493,-122.3668,0,7
37.2035,-122.3369,0,0
37.2158,-122.3486,0,0
37.1998,-122.2914,0,1
37.4697,-122.1532,1,66
37.6625,-122.4473,0,38
37.4654,-122.1564,7,37
37.4648,-122.1526,9,83
37.4554,-122.1627,0,29
37.4600,-122.1556,1,58
37.4611,-122.1540,2,55
37.4579,-122.1536,0,71
37.4723,-122.1490,3,164
37.4756,-122.1425,1,146
37.4667,-122.1495,0,127
37.4644,-122.1483,0,32
37.4597,-122.1423,436,0
37.4697,-122.1463,8,137
37.4666,-122.1461,10,101
37.4641,-122.1411,23,109
37.5416,-122.2407,0,82
37.6280,-122.4157,52,0
37.6223,-122.4239,0,56
37.6182,-122.4197,5,110
37.6175,-122.4212,0,93
37.6027,-122.4241,0,0
37.5990,-122.4206,2,66
37.6580,-122.4128,1,39
37.6571,-122.4107,25,159
37.6597,-122.4095,7,131
37.6611,-122.4090,0,154
37.6606,-122.4061,0,19
37.6605,-122.4073,1,127
37.6600,-122.4072,4,169
37.6571,-122.4070,0,14
37.6785,-122.3992,0,0
37.5604,-122.2954,0,72
37.5563,-122.2876,791,0
37.5440,-122.3115,4,112
37.5433,-122.3112,0,40
37.5454,-122.3093,0,85
37.5444,-122.3065,83,15
37.5437,-122.3081,70,5
37.5403,-122.3042,9,220
37.5386,-122.3115,1,51
37.5329,-122.3160,9,45
37.5341,-122.3119,0,98
37.5298,-122.3121,0,15
37.5226,-122.3309,0,15
37.5302,-122.3092,58,13
37.5383,-122.3094,0,56
37.5361,-122.3071,9,76
37.2286,-122.2496,0,0
37.2152,-122.2389,0,0
37.4619,-122.1409,38,0
37.4748,-122.1376,4,154
37.4545,-122.1246,1,103
37.5632,-122.3247,423,0
37.6778,-122.4927,7,80
37.7047,-122.4803,3,89
37.7015,-122.4926,81,154
37.7001,-122.4912,0,90
37.6970,-122.4887,0,157
37.7018,-122.4901,3,99
37.6981,-122.4895,0,79
37.6998,-122.4826,1312,0
37.6970,-122.4837,30,246
37.6642,-122.4039,4,83
37.6595,-122.3948,1741,0
37.6537,-122.4119,19,118
37.6490,-122.4163,389,0
37.6399,-122.4151,0,0
37.6327,-122.4173,13,87
37.6315,-122.4124,0,0
37.6291,-122.4126,13,253
37.6410,-122.4120,0,0
37.6318,-122.4109,3,108
37.5322,-122.3048,33,26
37.5502,-122.3026,0,65
37.5491,-122.2937,0,61
37.5286,-122.3049,0,42
37.5304,-122.2967,0,62
37.5354,-122.2940,7,99
37.5330,-122.2967,3,61
37.5293,-122.2948,0,46
37.5291,-122.2936,1,86
37.5284,-122.2909,45,68
37.5636,-122.2817,472,0
37.5646,-122.2851,0,109
37.1180,-122.3051,0,0
37.2955,-122.1885,0,0
37.2847,-122.1981,0,0
37.2763,-122.1877,0,2
37.2882,-122.1707,0,3
37.2723,-122.1556,0,0
37.2473,-122.2172,0,0
37.2631,-122.2028,0,8
37.1125,-122.2990,0,0
37.4972,-122.2508,0,173
37.6925,-122.4902,1,80
37.6914,-122.4897,25,27
37.6801,-122.4921,0,150
37.6862,-122.4861,2,111
37.6855,-122.4857,1,135
37.7046,-122.4813,0,109
37.7035,-122.4736,5,488
37.6342,-122.4064,1,0
37.6267,-122.4187,25,78
37.6279,-122.4168,25,0
37.6259,-122.4167,0,34
37.6253,-122.4163,1,43
37.6251,-122.4122,0,133
37.6214,-122.4120,75,27
37.5627,-122.2645,0,171
37.5422,-122.2841,0,194
37.5409,-122.2861,3,73
37.5417,-122.2801,6,378
37.5478,-122.2787,2,113
37.5386,-122.2884,13,77
37.5275,-122.2764,1,118
37.5495,-122.2699,3,101
37.5418,-122.2752,7,159
37.5002,-122.2445,103,0
37.4934,-122.2463,88,21
37.4925,-122.2468,0,33
37.4943,-122.2419,2,65
37.4930,-122.2412,10,50
37.4915,-122.2430,16,125
37.4809,-122.2460,13,75
37.4776,-122.2473,0,11
37.4781,-122.2473,0,0
37.4780,-122.2456,15,84
37.4889,-122.2451,8,64
37.4883,-122.2459,2,50
37.4897,-122.2443,0,45
37.4878,-122.2469,0,42
37.4843,-122.2457,0,49
37.4837,-122.2464,0,60
37.4793,-122.2441,3,73
37.4792,-122.2409,0,49
37.4798,-122.2401,0,56
37.4954,-122.2373,80,0
37.4873,-122.2337,0,0
37.6916,-122.4708,0,0
37.6867,-122.4709,0,0
37.6831,-122.4753,1,190
37.7079,-122.4602,0,124
37.7078,-122.4573,6,162
37.7034,-122.4701,156,132
37.7069,-122.4660,4,129
37.7067,-122.4576,25,282
37.6257,-122.4097,14,189
37.6255,-122.4108,94,27
37.6285,-122.4059,2,97
37.6188,-122.4101,61,129
37.6179,-122.4114,0,129
37.6173,-122.4046,0,128
37.6114,-122.4142,0,36
37.6143,-122.4081,2,70
37.6104,-122.4092,5,50
37.6094,-122.4028,1,126
37.6093,-122.4010,51,186
37.6159,-122.3883,0,0
37.6029,-122.3993,2,284
37.5518,-122.2686,0,40
37.5441,-122.2613,0,0
37.5451,-122.2636,0,35
37.5252,-122.2702,0,0
37.5352,-122.2687,0,104
37.5394,-122.2667,0,56
37.5186,-122.3082,0,76
37.5173,-122.3057,0,100
37.4980,-122.2983,22,220
37.5264,-122.2980,12,127
37.5230,-122.3009,0,46
37.5241,-122.2985,0,98
37.5208,-122.2995,2,90
37.5219,-122.2966,1,141
37.4911,-122.2371,0,143
37.4911,-122.2265,79,0
37.4877,-122.2374,136,74
37.4789,-122.2360,1,33
37.4829,-122.2325,33,125
37.4783,-122.2332,0,149
37.4881,-122.2276,17,0
37.6947,-122.4633,21,193
37.6881,-122.4592,0,369
37.6879,-122.4572,6,226
37.6861,-122.4587,7,226
37.7061,-122.4572,5,246
37.7042,-122.4561,1,189
37.7030,-122.4573,0,96
37.7030,-122.4551,2,126
37.7070,-122.4527,0,0
37.7059,-122.4533,0,126
37.7056,-122.4515,4,192
37.7048,-122.4523,2,160
37.7064,-122.4501,17,123
37.5976,-122.4111,0,53
37.5977,-122.4050,91,188
37.5905,-122.4086,2,168
37.5999,-122.4062,5,72
37.6044,-122.3932,4,81
37.5974,-122.3949,11,146
37.5933,-122.3918,1,0
37.5958,-122.3934,0,74
37.5981,-122.3931,0,113
37.5921,-122.3967,0,27
37.5819,-122.4041,0,0
37.5810,-122.4032,0,0
37.5889,-122.3982,0,60
37.5863,-122.3959,1,108
37.5906,-122.3930,0,118
37.5843,-122.3953,1,51
37.6025,-122.3535,0,0
37.5117,-122.2971,15,25
37.5198,-122.2925,5,320
37.5174,-122.2912,0,97
37.5150,-122.2923,0,60
37.5134,-122.2968,75,155
37.5098,-122.2969,5,287
37.5138,-122.2869,2,81
37.5151,-122.2889,0,51
37.5267,-122.2806,207,53
37.5267,-122.2779,1,60
37.5133,-122.2790,0,4
37.5212,-122.2729,4,92
37.5229,-122.2672,69,141
37.5158,-122.2737,0,52
37.4852,-122.2221,0,48
37.4808,-122.2263,27,0
37.4818,-122.2251,0,0
37.4784,-122.2262,35,262
37.4823,-122.2231,4,179
37.4786,-122.2246,3,0
